"","1 AV","1 OPC","1 CMD","2 AV","2 OPC","2 EMD","3 AV","3 OPC","3 HMD"
"1",0.0586067383606747,4.1,0.00030598185085454,0.0586067383606747,4.1,0.00164294618484884,0.0586067383606747,4.1,0.00209121644073207
"2",0.19841682243552,5.65,0.000301540886085948,0.19841682243552,5.65,0.00995453945516366,0.0586067383606747,4.1,0.00187577118452163
"3",0.0473540827031975,5.3,7.38384166370737e-05,0.0473540827031975,5.3,0.0011446172246887,0.0618769011579749,6.85,0.00994873623768566
"4",0.0867952858651272,6.45,0.000286184040526816,0.0867952858651272,6.45,0.00391985162743374,0.19841682243552,5.65,0.00291392287898024
"5",0.0586067383606747,4.1,8.25548129084506e-05,0.0586067383606747,4.1,0.00149526287134373,0.19841682243552,5.65,0.00438058156683252
"6",0.00026845558421987,0,-3.30712022638683e-05,0.00026845558421987,0,-3.07296682661226e-05,0.19841682243552,5.65,0.00393174316777479
"7",0.0867952858651272,6.45,-3.22263666232486e-05,0.0867952858651272,6.45,0.00310063043123013,0.19841682243552,5.65,0.00420712578514734
"8",0.0867952858651272,6.45,0.000129070017209478,0.0867952858651272,6.45,0.00873882527446606,0.19841682243552,5.65,0.0026962001550369
"9",0.0867952858651272,6.45,2.13918498403645e-05,0.0867952858651272,6.45,-0.00091765468997875,0.19841682243552,5.65,0.00606250316006158
"10",0.0867952858651272,6.45,0.000411921993439412,0.0867952858651272,6.45,0.000150532257231816,0.19841682243552,5.65,0.00434012335993982
"11",0.0867952858651272,6.45,5.43135453272151e-05,0.0867952858651272,6.45,0.00232208331345121,0.19841682243552,5.65,0.00137865664137569
"12",0.0867952858651272,6.45,-5.73797438032776e-06,0.0867952858651272,6.45,0.0024013152617071,0.19841682243552,5.65,0.00264083033829314
"13",0.0867952858651272,6.45,0.000229035127543842,0.0867952858651272,6.45,0.000972076663970306,0.19841682243552,5.65,0.00417619066659678
"14",0.0473540827031975,5.3,0.000172930523502482,0.0473540827031975,5.3,0.000463991177665548,0.0618769011579749,6.85,0.00396209154262811
"15",0.0867952858651272,6.45,0.000185628397782556,0.0867952858651272,6.45,0.00624085776906076,0.19841682243552,5.65,0.00244641413636234
"16",0.0867952858651272,6.45,0.000400780104528248,0.0867952858651272,6.45,0.068991495733476,0.19841682243552,5.65,0.00270417408844167
"17",0.0867952858651272,6.45,0.000305651644674155,0.0867952858651272,6.45,0.00833328215012046,0.417929236012541,8.8,0.0145402981804314
"18",0.00026845558421987,0,-2.92545005282745e-05,0.00026845558421987,0,-0.00091728592304529,0.417929236012541,8.8,0.0037908741244002
"19",0.0867952858651272,6.45,0.000263954619299197,0.0867952858651272,6.45,0.00433821558713809,0.417929236012541,8.8,0.00160629434881455
"20",0.0867952858651272,6.45,0.000374991255595603,0.0867952858651272,6.45,-0.00223214939210233,0.417929236012541,8.8,0.00483966579566491
"21",0.0867952858651272,6.45,0.000539609776873971,0.0867952858651272,6.45,-0.00169907362846375,0.417929236012541,8.8,0.00267862702235806
"22",0.0867952858651272,6.45,0.00031750947179995,0.0867952858651272,6.45,-0.00320186835652683,0.417929236012541,8.8,0.0208003807042863
"23",0.0867952858651272,6.45,0.00024282331487068,0.0867952858651272,6.45,0.000316643377752345,0.417929236012541,8.8,0.0130078047221694
